[2017/12/19 10:18:02] , 79, 79, 79, 79, 79, 79
[2017/12/19 10:18:02] , 79, 79, 79, 79, 79, 79
[2017/12/19 10:18:02] , 79, 79, 79, 79, 79, 79
[2017/12/19 10:18:02] , 79, 79, 79, 79, 79, 79
[2017/12/19 10:18:02] , 79, 79, 79, 79, 79, 79
[2017/12/19 10:18:01] , 79, 79, 79, 79, 79, 79
[2017/12/19 10:18:01] , 79, 79, 79, 79, 79, 79
[2017/12/19 10:18:01] , 79, 79, 79, 79, 79, 79
[2017/12/19 10:18:01] , 79, 79, 79, 79, 79, 79
[2017/12/19 10:18:01] , 79, 79, 79, 79, 79, 79
[2017/12/19 10:18:01] , 79, 79, 79, 79, 79, 79
[2017/12/19 10:18:01] , 79, 79, 79, 79, 79, 79
[2017/12/19 10:18:01] , 79, 79, 79, 79, 79, 79
[2017/12/19 10:18:00] , 79, 79, 79, 79, 79, 79
[2017/12/19 10:18:00] , 79, 79, 79, 79, 79, 79
[2017/12/19 10:18:00] , 79, 79, 79, 79, 79, 79
[2017/12/19 10:18:00] , 79, 79, 79, 79, 79, 79
[2017/12/19 10:18:00] , 79, 79, 79, 79, 79, 79
[2017/12/19 10:18:00] , 79, 79, 79, 79, 79, 79
[2017/12/19 10:18:00] , 79, 79, 79, 79, 79, 79
[2017/12/19 10:17:59] , 79, 79, 79, 79, 79, 79
[2017/12/19 10:17:59] , 79, 79, 79, 79, 79, 79
[2017/12/19 10:17:59] , 79, 79, 79, 79, 79, 79
[2017/12/19 10:17:59] , 79, 79, 79, 79, 79, 79
[2017/12/19 10:17:59] , 79, 79, 79, 79, 79, 79
[2017/12/19 10:17:59] , 79, 79, 79, 79, 79, 79
[2017/12/19 10:17:59] , 79, 79, 79, 79, 79, 79
[2017/12/19 10:17:59] , 79, 79, 79, 79, 79, 79
[2017/12/19 10:17:58] , 79, 79, 79, 79, 79, 79
[2017/12/19 10:17:58] , 79, 79, 79, 79, 79, 79
[2017/12/19 10:17:58] , 79, 79, 79, 79, 79, 79
[2017/12/19 10:17:58] , 79, 79, 79, 79, 79, 79
[2017/12/19 10:17:58] , 79, 79, 79, 79, 79, 79
[2017/12/19 10:17:58] , 79, 79, 79, 79, 79, 79
[2017/12/19 10:17:58] , 79, 79, 79, 79, 79, 79
[2017/12/19 10:17:57] , 79, 79, 79, 79, 79, 79
[2017/12/19 10:17:57] , 79, 79, 79, 79, 79, 79
[2017/12/19 10:17:57] , 79, 79, 79, 79, 79, 79
[2017/12/19 10:17:57] , 79, 79, 79, 79, 79, 79
[2017/12/19 10:17:57] , 79, 79, 79, 79, 79, 79
[2017/12/19 10:17:57] , 79, 79, 79, 79, 79, 79
[2017/12/19 10:17:57] , 79, 79, 79, 79, 79, 79
[2017/12/19 10:17:56] , 79, 79, 79, 79, 79, 79
[2017/12/19 10:17:56] , 79, 79, 79, 79, 79, 79
[2017/12/19 10:17:56] , 79, 79, 79, 79, 79, 79
[2017/12/19 10:17:56] , 79, 79, 79, 79, 79, 79
[2017/12/19 10:17:56] , 79, 79, 79, 79, 78, 75
[2017/12/19 10:17:47] , 72, 72, 72, 72, 67, 72
[2017/12/19 11:03:18] , 79, 79, 79, 79, 56, 79
[2017/12/19 11:03:18] , 79, 79, 79, 79, 51, 79
[2017/12/19 11:03:18] , 79, 79, 79, 79, 56, 79
[2017/12/19 11:03:18] , 79, 79, 79, 79, 58, 79
[2017/12/19 11:03:18] , 79, 79, 79, 79, 57, 79
[2017/12/19 11:03:18] , 79, 79, 79, 79, 53, 79
[2017/12/19 11:03:17] , 79, 79, 79, 79, 58, 79
[2017/12/19 11:03:17] , 79, 79, 79, 79, 52, 79
[2017/12/19 11:03:17] , 79, 79, 79, 79, 51, 79
[2017/12/19 11:03:17] , 72, 72, 72, 72, 53, 72
[2017/12/20 11:46:27] , 72, 72, 72, 72, 46, 45
[2018/01/09 09:55:02] , 15, 9, 72, 72, 11, 21
[2018/01/09 14:06:58] , 16, 13, 72, 72, 9, 16
[2018/01/09 14:13:04] , 16, 13, 72, 72, 9, 14
[2018/01/09 14:20:42] , 16, 13, 72, 72, 9, 12
[2018/01/18 14:03:53] , 46, 47, 72, 72, 25, 51
[2018/01/18 14:06:01] , 45, 47, 72, 72, 26, 32
[2018/01/18 14:12:18] , 46, 45, 72, 72, 37, 27
[2018/01/18 14:13:45] , 45, 47, 72, 72, 19, 26
[2018/01/18 14:13:59] , 51, 51, 79, 79, 32, 28
[2018/01/18 14:18:56] , 45, 46, 72, 72, 34, 37
[2018/01/18 14:19:27] , 50, 51, 79, 79, 56, 51
[2018/01/18 14:42:09] , 46, 47, 72, 72, 17, 9
[2018/01/18 14:42:35] , 49, 51, 79, 79, 18, 9
[2018/01/18 14:42:43] , 51, 49, 79, 79, 40, 16
[2018/01/18 14:42:47] , 51, 51, 79, 79, 60, 37
[2018/01/18 14:42:52] , 51, 50, 79, 79, 57, 36
[2018/01/18 14:43:03] , 50, 51, 79, 79, 56, 36
[2018/01/18 14:43:03] , 50, 51, 79, 79, 54, 36
[2018/01/18 14:43:04] , 50, 52, 79, 79, 54, 38
[2018/01/18 14:43:04] , 51, 52, 79, 79, 55, 37
[2018/01/18 14:43:04] , 51, 52, 79, 79, 55, 36
[2018/01/18 14:43:04] , 49, 52, 79, 79, 55, 37
[2018/01/18 14:43:04] , 51, 52, 79, 79, 54, 37
[2018/01/18 14:43:04] , 49, 48, 79, 79, 55, 38
[2018/01/18 14:43:04] , 50, 51, 79, 79, 54, 36
[2018/01/18 14:43:05] , 50, 52, 79, 79, 54, 36
[2018/01/18 14:43:05] , 47, 52, 79, 79, 55, 36
[2018/01/18 14:43:05] , 49, 52, 79, 79, 54, 36
[2018/01/18 14:43:05] , 51, 52, 79, 79, 55, 37
[2018/01/18 14:43:05] , 49, 51, 79, 79, 55, 39
[2018/01/18 14:43:05] , 48, 51, 79, 79, 54, 38
[2018/01/18 14:43:05] , 50, 49, 79, 79, 54, 37
[2018/01/18 14:43:05] , 50, 51, 79, 79, 55, 36
[2018/01/18 14:43:06] , 49, 48, 79, 79, 55, 36
[2018/01/18 14:43:06] , 50, 51, 79, 79, 55, 36
[2018/01/18 14:43:06] , 50, 51, 79, 79, 55, 37
[2018/01/18 14:43:06] , 50, 51, 79, 79, 54, 35
[2018/01/18 14:43:06] , 50, 50, 79, 79, 55, 36
[2018/01/18 14:43:06] , 50, 51, 79, 79, 55, 37
[2018/01/18 14:43:06] , 50, 51, 79, 79, 54, 37
[2018/01/18 14:43:06] , 50, 52, 79, 79, 55, 36
[2018/01/18 14:43:07] , 49, 48, 79, 79, 54, 38
[2018/01/18 14:43:07] , 50, 51, 79, 79, 54, 36
[2018/01/18 14:43:07] , 50, 51, 79, 79, 54, 37
[2018/01/18 14:43:07] , 50, 51, 79, 79, 55, 37
[2018/01/18 14:43:07] , 49, 52, 79, 79, 54, 37
[2018/01/18 14:43:07] , 51, 52, 79, 79, 54, 37
[2018/01/18 14:43:07] , 51, 52, 79, 79, 54, 39
[2018/01/18 14:43:07] , 51, 51, 79, 79, 54, 35
[2018/01/18 14:43:08] , 51, 49, 79, 79, 55, 36
[2018/01/18 14:43:08] , 48, 50, 79, 79, 55, 36
[2018/01/18 14:43:08] , 50, 51, 79, 79, 54, 37
[2018/01/18 14:43:08] , 51, 50, 79, 79, 54, 36
[2018/01/18 14:43:08] , 50, 48, 79, 79, 55, 38
[2018/01/18 14:43:08] , 49, 51, 79, 79, 55, 35
[2018/01/18 14:43:08] , 49, 52, 79, 79, 55, 37
[2018/01/18 14:43:09] , 49, 52, 79, 79, 54, 37
[2018/01/18 14:43:09] , 49, 52, 79, 79, 54, 36
[2018/01/18 14:43:09] , 50, 51, 79, 79, 55, 37
[2018/01/18 14:43:09] , 50, 49, 79, 79, 54, 36
[2018/01/18 14:43:09] , 51, 51, 79, 79, 54, 35
[2018/01/18 14:43:09] , 52, 51, 79, 79, 55, 36
[2018/01/18 14:43:09] , 51, 49, 79, 79, 54, 36
[2018/01/18 14:43:09] , 51, 52, 79, 79, 54, 37
[2018/01/18 14:43:10] , 51, 52, 79, 79, 54, 37
[2018/01/18 14:43:10] , 50, 52, 79, 79, 54, 37
[2018/01/18 14:43:10] , 51, 52, 79, 79, 54, 35
[2018/01/18 14:43:10] , 49, 49, 79, 79, 54, 37
[2018/01/18 14:43:10] , 51, 51, 79, 79, 54, 37
[2018/01/18 14:43:10] , 51, 50, 79, 79, 54, 35
[2018/01/18 14:43:10] , 50, 52, 79, 79, 55, 35
[2018/01/18 14:43:10] , 49, 52, 79, 79, 54, 37
[2018/01/18 14:43:11] , 50, 52, 79, 79, 55, 35
[2018/01/18 14:43:11] , 49, 50, 79, 79, 55, 35
[2018/01/18 14:43:11] , 50, 51, 79, 79, 54, 37
[2018/01/18 14:43:11] , 50, 51, 79, 79, 54, 37
[2018/01/18 14:43:11] , 50, 49, 79, 79, 54, 37
[2018/01/18 14:43:11] , 51, 51, 79, 79, 22, 37
[2018/01/18 14:43:11] , 51, 52, 79, 79, 21, 31
[2018/01/18 14:43:12] , 50, 52, 79, 79, 23, 26
[2018/01/18 14:43:12] , 50, 52, 79, 79, 24, 20
[2018/01/18 14:43:12] , 50, 49, 79, 79, 25, 19
[2018/01/18 14:43:12] , 51, 51, 79, 79, 26, 20
[2018/01/18 14:43:12] , 49, 47, 79, 79, 25, 20
[2018/01/18 14:43:12] , 51, 51, 79, 79, 24, 21
[2018/01/18 14:43:12] , 49, 51, 79, 79, 25, 24
[2018/01/18 14:43:12] , 49, 51, 79, 79, 24, 25
[2018/01/18 14:43:13] , 51, 48, 79, 79, 23, 23
[2018/01/18 14:43:13] , 50, 50, 79, 79, 23, 21
[2018/01/18 14:43:13] , 48, 51, 79, 79, 23, 20
[2018/01/18 14:43:13] , 50, 49, 79, 79, 23, 19
[2018/01/18 14:43:13] , 49, 48, 79, 79, 24, 19
[2018/01/18 14:43:13] , 50, 50, 79, 79, 25, 20
[2018/01/18 14:43:13] , 50, 52, 79, 79, 33, 19
[2018/01/18 14:43:13] , 48, 52, 79, 79, 21, 32
[2018/01/18 14:43:14] , 49, 52, 79, 79, 28, 38
[2018/01/18 14:43:14] , 50, 52, 79, 79, 52, 36
[2018/01/18 14:43:14] , 52, 52, 79, 79, 54, 37
[2018/01/18 14:43:14] , 52, 48, 79, 79, 55, 37
[2018/01/18 14:43:14] , 51, 51, 79, 79, 54, 36
[2018/01/18 14:43:14] , 51, 52, 79, 79, 55, 37
[2018/01/18 14:43:14] , 50, 52, 79, 79, 54, 39
[2018/01/18 14:43:15] , 51, 52, 79, 79, 55, 36
[2018/01/18 14:43:15] , 51, 52, 79, 79, 55, 37
[2018/01/18 14:43:15] , 51, 52, 79, 79, 55, 37
[2018/01/18 14:43:15] , 52, 48, 79, 79, 55, 37
[2018/01/18 14:43:15] , 52, 51, 79, 79, 54, 37
[2018/01/18 14:43:15] , 52, 51, 79, 79, 54, 36
[2018/01/18 14:43:15] , 50, 51, 79, 79, 54, 36
[2018/01/18 14:43:15] , 50, 51, 79, 79, 55, 37
[2018/01/18 14:43:16] , 51, 51, 79, 79, 55, 37
[2018/01/18 14:43:45] , 51, 52, 79, 79, 58, 34
[2018/01/18 14:54:18] , 46, 47, 72, 72, 46, 68
[2018/01/18 14:54:30] , 49, 51, 79, 79, 43, 75
[2018/01/18 14:54:30] , 51, 50, 79, 79, 44, 63
[2018/01/18 14:54:30] , 47, 51, 79, 79, 44, 67
[2018/01/18 14:54:31] , 48, 51, 79, 79, 44, 71
[2018/01/18 14:54:31] , 48, 52, 79, 79, 45, 61
[2018/01/18 14:54:31] , 50, 52, 79, 79, 40, 77
[2018/01/18 14:54:31] , 51, 51, 79, 79, 47, 79
[2018/01/18 14:54:31] , 51, 52, 79, 79, 51, 62
[2018/01/18 14:54:31] , 51, 52, 79, 79, 41, 74
[2018/01/18 14:54:31] , 50, 52, 79, 79, 40, 77
[2018/01/18 14:54:32] , 49, 50, 79, 79, 43, 60
[2018/01/18 14:54:32] , 50, 50, 79, 79, 45, 71
[2018/01/18 14:54:32] , 50, 48, 79, 79, 49, 79
[2018/01/18 14:54:32] , 51, 51, 79, 79, 52, 65
[2018/01/18 14:54:32] , 48, 51, 79, 79, 53, 65
[2018/01/18 14:54:32] , 48, 49, 79, 79, 46, 78
[2018/01/18 14:54:32] , 51, 51, 79, 79, 49, 58
[2018/01/18 14:54:32] , 50, 51, 79, 79, 45, 76
[2018/01/18 14:54:33] , 51, 52, 79, 79, 45, 77
[2018/01/18 14:54:33] , 50, 52, 79, 79, 46, 61
[2018/01/18 14:54:33] , 50, 52, 79, 79, 47, 68
[2018/01/18 14:54:33] , 51, 51, 79, 79, 43, 72
[2018/01/18 14:54:33] , 51, 51, 79, 79, 39, 60
[2018/01/18 14:54:33] , 51, 52, 79, 79, 45, 66
[2018/01/18 14:54:33] , 51, 52, 79, 79, 46, 77
[2018/01/18 14:54:33] , 49, 52, 79, 79, 40, 68
[2018/01/18 14:54:34] , 49, 52, 79, 79, 48, 75
[2018/01/18 14:54:34] , 49, 52, 79, 79, 41, 75
[2018/01/18 14:54:34] , 47, 50, 79, 79, 44, 65
[2018/01/18 14:54:34] , 48, 51, 79, 79, 50, 66
[2018/01/18 14:54:34] , 50, 51, 79, 79, 46, 74
[2018/01/18 14:54:34] , 49, 49, 79, 79, 46, 74
[2018/01/18 14:54:34] , 49, 51, 79, 79, 44, 69
[2018/01/18 14:54:35] , 50, 51, 79, 79, 46, 73
[2018/01/18 14:54:35] , 51, 49, 79, 79, 46, 66
[2018/01/18 14:54:35] , 50, 49, 79, 79, 47, 74
[2018/01/18 14:54:35] , 50, 51, 79, 79, 47, 72
[2018/01/18 14:54:35] , 50, 51, 79, 79, 46, 61
[2018/01/18 14:54:35] , 49, 52, 79, 79, 46, 74
[2018/01/18 14:54:35] , 50, 52, 79, 79, 48, 73
[2018/01/18 14:54:35] , 49, 52, 79, 79, 44, 60
[2018/01/18 14:54:36] , 51, 52, 79, 79, 46, 72
[2018/01/18 14:54:36] , 49, 51, 79, 79, 42, 75
[2018/01/18 14:54:36] , 49, 52, 79, 79, 47, 65
[2018/01/18 14:54:36] , 51, 52, 79, 79, 48, 74
[2018/01/18 14:54:36] , 50, 49, 79, 79, 43, 76
[2018/01/18 14:54:36] , 50, 49, 79, 79, 43, 61
[2018/01/18 14:54:36] , 50, 48, 79, 79, 44, 70
[2018/01/18 14:54:37] , 51, 51, 79, 79, 37, 75
[2018/01/18 14:54:37] , 50, 49, 79, 79, 43, 61
[2018/01/18 14:54:37] , 51, 51, 79, 79, 46, 61
[2018/01/18 14:54:37] , 50, 51, 79, 79, 46, 74
[2018/01/18 14:54:37] , 50, 51, 79, 79, 42, 65
[2018/01/18 14:54:37] , 49, 49, 79, 79, 49, 71
[2018/01/18 14:54:38] , 50, 51, 79, 79, 52, 79
[2018/01/18 14:54:38] , 51, 51, 79, 79, 56, 79
[2018/01/18 14:54:38] , 50, 49, 79, 79, 53, 76
[2018/01/18 14:54:38] , 51, 48, 79, 79, 53, 70
[2018/01/18 14:54:38] , 50, 51, 79, 79, 52, 73
[2018/01/18 14:54:38] , 50, 51, 79, 79, 50, 77
[2018/01/18 14:54:38] , 50, 51, 79, 79, 52, 79
[2018/01/18 14:54:38] , 50, 51, 79, 79, 51, 73
[2018/01/18 14:54:39] , 49, 51, 79, 79, 50, 74
[2018/01/18 14:54:39] , 50, 52, 79, 79, 45, 77
[2018/01/18 14:54:39] , 51, 50, 79, 79, 49, 76
[2018/01/18 14:54:39] , 51, 49, 79, 79, 48, 65
[2018/01/18 14:54:39] , 48, 49, 79, 79, 47, 67
[2018/01/18 14:54:39] , 50, 49, 79, 79, 49, 68
[2018/01/18 14:54:39] , 50, 49, 79, 79, 52, 69
[2018/01/18 14:54:40] , 49, 51, 79, 79, 47, 73
[2018/01/18 14:54:40] , 51, 51, 79, 79, 46, 77
[2018/01/18 14:54:40] , 50, 51, 79, 79, 46, 64
[2018/01/18 14:54:40] , 50, 49, 79, 79, 46, 72
[2018/01/18 14:54:40] , 49, 51, 79, 79, 44, 76
[2018/01/18 14:54:40] , 50, 51, 79, 79, 43, 76
[2018/01/18 14:54:40] , 50, 51, 79, 79, 49, 75
[2018/01/18 14:54:40] , 51, 51, 79, 79, 49, 77
[2018/01/18 14:54:41] , 49, 47, 79, 79, 45, 65
[2018/01/18 14:54:41] , 50, 51, 79, 79, 49, 64
[2018/01/18 14:54:41] , 51, 50, 79, 79, 41, 62
[2018/01/18 14:54:41] , 50, 52, 79, 79, 47, 57
[2018/01/18 14:54:41] , 50, 52, 79, 79, 50, 62
[2018/01/18 14:54:41] , 50, 50, 79, 79, 47, 72
[2018/01/18 14:54:41] , 50, 49, 79, 79, 44, 65
[2018/01/18 14:54:42] , 50, 48, 79, 79, 42, 61
[2018/01/18 14:54:42] , 50, 49, 79, 79, 42, 65
[2018/01/18 14:54:42] , 51, 51, 79, 79, 44, 61
[2018/01/18 14:54:42] , 51, 51, 79, 79, 45, 63
[2018/01/18 14:54:42] , 51, 52, 79, 79, 43, 76
[2018/01/18 14:54:42] , 50, 52, 79, 79, 46, 66
[2018/01/18 14:54:42] , 48, 47, 79, 79, 50, 65
[2018/01/18 14:54:42] , 48, 51, 79, 79, 41, 66
[2018/01/18 14:54:43] , 49, 51, 79, 79, 44, 60
[2018/01/18 14:54:43] , 51, 51, 79, 79, 45, 62
[2018/01/18 14:54:43] , 52, 51, 79, 79, 42, 63
[2018/01/18 14:54:43] , 51, 51, 79, 79, 42, 66
[2018/01/18 14:54:43] , 52, 50, 79, 79, 35, 64
[2018/01/18 14:54:43] , 51, 49, 79, 79, 38, 75
[2018/01/18 14:54:43] , 49, 49, 79, 79, 40, 59
[2018/01/18 14:54:43] , 50, 51, 79, 79, 46, 64
[2018/01/18 14:54:44] , 51, 51, 79, 79, 45, 70
[2018/01/18 14:54:44] , 51, 51, 79, 79, 41, 75
[2018/01/18 14:54:44] , 51, 52, 79, 79, 42, 65
[2018/01/18 14:54:44] , 51, 50, 79, 79, 40, 73
[2018/01/18 14:54:44] , 51, 52, 79, 79, 40, 59
[2018/01/18 14:54:44] , 51, 50, 79, 79, 43, 62
[2018/01/18 14:54:44] , 51, 51, 79, 79, 42, 64
[2018/01/18 14:54:45] , 49, 52, 79, 79, 42, 65
[2018/01/18 14:54:45] , 48, 52, 79, 79, 42, 67
[2018/01/18 14:54:45] , 49, 52, 79, 79, 38, 70
[2018/01/18 14:54:45] , 50, 52, 79, 79, 41, 60
[2018/01/18 14:54:45] , 49, 50, 79, 79, 44, 66
[2018/01/18 14:54:45] , 51, 49, 79, 79, 41, 66
[2018/01/18 14:54:57] , 51, 52, 79, 79, 16, 60
[2018/01/18 14:55:02] , 52, 51, 79, 79, 47, 78
[2018/01/18 14:55:03] , 51, 52, 79, 79, 46, 62
[2018/01/18 14:55:03] , 51, 52, 79, 79, 48, 71
[2018/01/18 14:55:03] , 49, 51, 79, 79, 44, 75
[2018/01/18 14:55:03] , 49, 52, 79, 79, 47, 68
[2018/01/18 14:55:03] , 49, 51, 79, 79, 51, 76
[2018/01/18 14:55:03] , 50, 51, 79, 79, 46, 76
[2018/01/18 14:55:03] , 50, 51, 79, 79, 48, 73
[2018/01/18 14:55:04] , 50, 52, 79, 79, 51, 73
[2018/01/18 14:55:04] , 51, 51, 79, 79, 48, 78
[2018/01/18 14:55:04] , 51, 51, 79, 79, 44, 76
[2018/01/18 14:55:04] , 51, 51, 79, 79, 48, 78
[2018/01/18 14:55:04] , 51, 50, 79, 79, 40, 74
[2018/01/18 14:55:04] , 51, 50, 79, 79, 48, 75
[2018/01/18 14:55:04] , 51, 51, 79, 79, 48, 73
[2018/01/18 14:55:04] , 49, 51, 79, 79, 48, 68
[2018/01/18 14:55:05] , 51, 50, 79, 79, 51, 77
[2018/01/18 14:55:05] , 49, 51, 79, 79, 44, 78
[2018/01/18 14:55:05] , 50, 48, 79, 79, 48, 73
[2018/01/18 14:55:05] , 49, 50, 79, 79, 50, 77
[2018/01/18 14:55:05] , 50, 51, 79, 79, 46, 72
[2018/01/18 14:55:05] , 51, 52, 79, 79, 48, 78
[2018/01/18 14:55:05] , 52, 50, 79, 79, 42, 79
[2018/01/18 14:55:06] , 52, 51, 79, 79, 48, 78
[2018/01/18 14:55:06] , 50, 50, 79, 79, 45, 74
[2018/01/18 14:55:06] , 50, 51, 79, 79, 45, 75
[2018/01/18 14:55:06] , 51, 50, 79, 79, 44, 76
[2018/01/18 14:55:06] , 49, 51, 79, 79, 49, 74
[2018/01/18 14:55:06] , 49, 51, 79, 79, 54, 75
[2018/01/18 14:55:06] , 50, 51, 79, 79, 46, 78
[2018/01/18 14:55:06] , 51, 50, 79, 79, 47, 75
